1709,kali ngetwit muncul friendster yg marak rajalela mana nakal remaja angsur lebur raih cita indah thankyoutwitter harijaditwittersaya
1710,hadap besok gembira
1711,telkomsel abal handphone abal abal abal abal abal
1712,hebat tengkar tengkar yg baik lagisama-sama sayang gamau hilang sahabat
1713,tidak bain jalan pacar sakit
1714,tari pasambahan keren banget takjub ngeliatnya
1715,hahaha iya sih tidak gangu mi canda mi marah yah cumi
1716,bau nya ndak amis bersih klo belanja tpi dpt ikan ato cumi yg trus harga tawar klo ketemu nelayan beli ikan pasr ikan yg harga jauuhh lbh murah
1717,amin haha maci ya anyis selamat tahun ya moga ketemu taun taun hap
1718,warga masyarakat singgah tolak bentuk hoax dukung pilkada damai tolakhoax lawanhoax pilkadadamai
1719,tuhan tidak hati mulut keluh omel malainkan ajar syukur hati mulut selamat siang sahabat
1720,respon positif persib harap tim kelas persib moga konsisten persibday persibsalawasna persiblive psmsvprsb ligakitasatu
1721,sakit tidak pakai bong nyentuh apalahitu
1722,saik gancil gampil gampang wkwk sebentar gampil jabrikin ye cont
1723,terima kasih tertawa moga amal soleh bulan mulia hamba ketawa bahagia
1724,lupa bahagia jalan hidup penuh bahagia yg sedih senyum senyum angkat kepala biar mahkota tidak jatuh
1725,sukses deh lo alhamdulilah sehat tik alhamdulilah sehat
1726,yaallah telkomsel pagi ko ngajak gulat ya
1727,ga bosen ketoprak enak at ketoprak cimeng pondok kelapa topcims http tcocxqqnvb
1728,pasti donk semangat ya finis muda ajar ict nya olvyt
1729,tiba hujung simpang hujung jalan cinta dua paksa ku rela tak daya ku halang kerna ku cinta milik
1730,stiap orangbegitulah mnjd ahl islam presiden perdana menteri - sastrawan picis smua kuliah ttg sbenarnya islam jk tahu tsb bgtu mudh utk oleh mjd aneh opini yg sngat salah luas
1731,traktir mih hahahaha thank you monol mis you to nol
1732,kalo ga malu at least ngrasa dosa takut tuhan hee jepang koruptor langsung nebas pake samurai korea langsung sujud khalayak undur jg gapake jd
1733,berani besar laki berani rumah gadis yg suka duduk hadap langsung suguh kopi
1734,alhamdulillah goal suport unit sambut ri semarang resmi terminal airport a yani semarang tambah unit alpahard facelift darat selamat
1735,org wajib penjara wajib dilaporkanini org pecah belah
1736,tertawa atas bodoh gak malu urat malu putus mikirnya duh ketawa mikir
1737,hai hujat kpopers pikir musik selera kaya makan mie instan suka mie sedap suka indomie suka korean suka pop yg dandut and more simpel pilih yg nyaman telinga aja
1738,yah asik main nexian messenger nxm sempet chatingan bareng raditya dika wlwlw habis nexian koid alih mana bebe
1739,mulia tugas orang tua besar anak emban amanah tuhan jaga didik sayang pelihara anak ilah cinta butuh lahir batin
1740,senang banga kayak
1741,iya nih anjing manusia lebay muak gua liat
1742,benar tidak enak tapi kendali q salah ya
1743,tutup thread mohon inget sayang ilysm to the moon and never back thanks for everything saranghae
1744,sibuk nih pft
1745,ham koruptor maling mikirkan hak orang ngak koruptor langgar ham koruptor bela koruptor politis bebal
1746,salah temen benar zaman kalo butuh kecuali kenal kadang yg kenal udah gt sih hahaha
1747,cinta negara bentuk bela tanah air pahlawan negara bentuk manifestasi harga tamu negara undang negara
1748,gogilang haha gua kalo malem laper suka ksono beli nasi uduk enak sambelnya
1749,positif thinking ajasusu kental manis ga susu nyabesok koq susunyasama ky ganti presidenskrg blom presiden
1750,ah basi hahaha harus matahari biar menyinarip hari aea har
1751,yg protes yeini main bagus sundulanbayangin kalo oezil samaxhaka kasih umpan lambung nyamber bocahmayan kaga
1752,sore kak rica makan d semangat ya kak
1753,baca dm scroll message tgl juli kirim bukti resi kembali ongkir tolonh sistem baik jgn terus pdhl sya kasih data lengkap
1754,aak suka banget feel habis nonton kayak the greatest showman nyanyi pas dancing queen mamma mia dancing queen yg jauuh asik drpd yg versi meryl streep film hehe nonton
1755,kece nya cowok sholat jumat
1756,miris marah jengkel gedeg jeng jkt dilola orang hny dlm rusak orang gila
1757,hormat mohon kroscek mesan nomor mesan karna status merchant mohonditindaklanjut
1758,sempurna ya jadi hehe
1759,enak ya metal bong bobok hotel prodeo pecat mak mega hahahahaha sok metal lo kelar hidup lo jerat ott pdip pecat bupati purbalingga
1760,wkwk malese talah contoh suudzon cemburu gaberani duduk belah doi mikirnya tuhkan knp sih gamau belah biar ga nempel ma aq wkwkkwwk pdhl gr belah dah temen yg
1761,sakit leher salah bantal siksa - -
1762,banget nanya pas tau hape apps twitter emang jaman ya main twitter yaelah gin main twitter ngapain ngapain main twitter coba hehe cuman bs gt sih ya senyum aja kalo main twitter
1763,hahaha yop aries uang budget libur yah
1764,please min jaring wifi telkom lot rumah beda lantai aja signalnya ngilang mulu
1765,orang pesimis keluh angin
1766,selamat pagi selamat pagi ayah u re my beloved everything i m
1767,jahat jahat tapi ku dosa sunguh dosa ku rampas bahagia
1768,bahahahahajahahhaa sakit emangg udahh wkwkw tahan aja ampe agustus lisa dtg kokas niat liat lisa ngeri ujung mana
1769,goblok kau kafir bilang masyumi vs pki zaman soekarno soekarno yg bubar masyumi zaman soeharto masyumi izin he anjiang rok ang lai baco ang jiang
1770,sepi kangen rumah guling
1771,trending topic trendy banget pro kontra wajar tapi yg komen yg dilakuin doski caper lebay nyalahin nganggep salah joget dangdut ente cek posisi otak pantat barangkali ketuker otak isi full of shit viavallen
1772,untuk qyaraku jaga bahagia ibu jaga senyum wajah senyum yg rindu krn kau tau skrng kau sumber bahagia kau dunia skrng lasti laku untuk percaya pada sobat
1773,happy anniv bil wkwkwk langgeng radiitt gila radit niat loh foto foto ucap annivnyaa sampe dibantuin jg cewe
1774,permen manis tapi asem jujur suka permen manis -
1775,x plesiran anggota dpr tahun dgn x lipat dana berantas korupsi - reformasidpr http tcolvvhortfr
1776,oia mav lupa st malu susah nih ice cream sih
1777,alhamdulilahirabilalamin seluruh dunia moga sehat wal afiat bahagia semangat
1778,layan nya memuaskaann commuterline krljabodetabek payaahh --
1779,jgn tau korupsi uang hambur utk negara dprri pegang amanah rakyat rakyat suara lantang rakyat hormat hormat amanah rakyat cam
1780,oldmoneygangerasain jaya an untung ngerasain anak jaman tweet isi konyol udah rasain
1781,mbah sya heran prof kyai buya bawah rok siembok tahu sekolah tidak satu tulis artikel muat jasa siembok negara
1782,tidak hak males ya khianat
1783,bullshit rakyat tentu nasib indonesia tokoh elit tokoh parpol tapi kuat rakyat
1784,tidak lanjutin drama tapi butir selesai
1785,tau aja urang lemah kalo hadap si nadia sayang banget akutu ga nolak mau bocah nad im gon na miss you so badly
1786,joli pakat ucap ikrar hidup semat hadap keluarga orang sayang rubah yakin sang maha cinta pasang manusia satu peluk
1787,lihat sayang juang tunggu mu jemput pulang sayang hati ku kau genggam tak pergi tunggu
1788,nasi uduk bude mantab
1789,gue benci hutang tapi jujur lulus jerat neng sm dunia tapi kalo bisnis udah pake uang aja tau laku tapi udah dahulu allah abis nutupin tu bisnis
1790,ilcbpip travel meler anti asing tp sok bicara pake gaya asing mulut bau ko bikin kiyai
1791,rangin intensitas kabar tak kabar yakali banget begadang cuman face time telpon kantor tidur nama juang det ya engga gitu sih bejuang ga konyol
1792,ea nya cepat klar
1793,mules ape males he bahri memeng dikau sepi sana d mules bang hah
1794,gurl cma gara publishing chat sexual harassment yg lu alay caper baper lu sampe bawa are u fvcking kidding me pantes aja indonesia org yg ngalami leceh seksual pilih diam aja ya gmna netizen lu
1795,hallo mohon bantu ya serah adu kantor cabang sabang jakarta pusatsaya lapor tanggal mei mana tarik tunai rekening debet tapi uang tidak keluarkatanya kerja tapi sampe nihil
1796,untung ga yg nanggepin mayan malu kalo ngomong grup ga yg nanggepin kadang kalo g yg nanggepin berat orang udah ngerti yg maksud ga tuju ngomong not funny to discuss sis maksud amp
1797,deh coba st tidak tua oper ken ni haha kost
1798,mata najwa keren banget metrotv
1799,iya calon ipa mah beda iya untung pintar ya vionaribka
1800,lebih speak up dikatain lebay cari sensasi dsb ga mikir kalo speak up butuh berani karna sebenernya leceh aib tp kalo ga speak up orang jg ga jera ga ngerasa mal
1801,wowon senyum laku kasih galak kena semprot cinta bei absen bawain belanja wowon ambil tas belanja milik bei
1802,ajar doi matematika fisika kimia semangat doi uh pacar rl nya temu doi cuman jam hmm
1803,tuhkan kata anjing si anjing anak dajal biadab haram seram babi
1804,sakit elu nyang bikin
1805,amin makasih tadz doa insya alah menang semangat ariemamankz moga acara lancar amin
1806,ya maaf polisi jaksa biar tidak akn efek jera ajar
1807,tuhan yesus
1808,oke coba koreksi org indonesia males pinter tapi happy bodoh hentikanacarapembodohan savetelevisiindonesia kpi cc
1809,duh sumpe ngakak hahaha jaman kalo ngetweet liat via blekberi lo udah masuk kategori anak gaul tingkat international ya duh susah sih kalo knalpot kasi nyawa mah
1810,nikmat hari kantor love my desk at pt visi media asia - viva
1811,oke sayang folback kaka
1812,tau kaya d ngerti deh hahaha ciye - guteng
1813,gara gara lihat papa om sepupu pekan nobar bola nayla suka bola sedikiit semangat pas nonton lagu pakai jadibisa rameinbola bareng
1814,bberapa sejahtera keluarga makmak teus tingkat sampai suami dpet pangkat yg paham pangkat tni poko hidup bekecukupan
1815,indonesia orang jalan lamban angap sopan jepang orang jalan lamban cap malas -
1816,tuhan milik rencana indah tapi harap indah
1817,sepi kosong cem ati
1818,abis makan bumen makan sosis aliando blg udah kenyang mesen sosis size xl untung kosong l gilasehh lo
1819,juta kali bong kasih tau harto kejam pki bandit rampok lo turun kelompok bong hahahahaha
1820,kelas main ahsan hendra http tcowrdmgfith
1821,blm yg bilang gitu kerja nya bener mending plenga plengo tapi kerja nyata hasil drpd nyinyir hasil nol sukses pakde dukung
1822,duh teman kantor udah tukar shift dada nelpon udah jam nelpongue bak bik buk gak jelass masihh aja temen yg tolol makan
1823,terus senyum dunia tak kejam nyata d akhirat hidup sesunguhnya d
1824,kelas tertawa yandi nyeletuk bilang anak sd lu mah hahahaha orang anggap yandi guyon
1825,selamat jumat istimewa
1826,seringkali menang balik kebahagianmu
1827,nyata lansung tuhan bayar tunai terimakasih ya allah yg kuasa aib manusia terang terang
1828,anak sma habis pisah wisuda sekolah foto bareng temen-temennya jawat dgn pakai kebaya post ig caption ya nikah duluan ku langsung tunduk lesu seraya minum extra joss cuk
1829,telkomsel kaya tai yaa bals dm gak kampreett
1830,tak tak putar tidak tlah nikmat detik harga tuhan
1831,manaa lg busway bgt gelar tiker nih
1832,hidup jiwa orang miskin kaya ganas harta binatang rimba nocturno
1833,lho yg gadang benerin majuin daerah sen barang aja negeri pdhl hasil rajin duduk lokal aja byk yg bagus ga habis pikir deh gw gilir gin aja g koar klo toko belah polah dikit aja pedes tuh mulut klo diem aja
1834,- pulang langsung kabar duka
1835,suka sifat protective-nya bawel manja yg sayang banget nako cemburu as always wkwk tapi ndapapa daddy nako sayang daddy ehehe
1836,lagu sembah bwt jga walikota solo fx had rudyatmo kota solo kenal luas berkat lagu solo yg solo
1837,octvni rt abelbellaa serba macet gara jokowi pakyuu
1838,kakak malam selamat malam kakak
1839,manusia media gk pingin baca berita tp lgsng baca komennya seru fadli zon ragu orang duga teroris aman kampus unri jadi gedung dpr dprd target bom
1840,parraahh antri parah banget halte trans jakarta grogol i http tcorlsycgof
1841,sayang sabar tidak peduli materi janjibila tidak sedia tidak hadap lemah -falafu-
1842,rajin hadir dgn majlis ilmu blh mantap ilmu jd perisai ilmu akhlak kena iring jgn lupa doa utk org trus istiqamah arah baik
1843,kenapaka idih najis numpang gatau bgt
1844,tidak lupain luka d
1845,naomiaku benar sayang cinta sm mohon terima cinta yg tulus dr hati yg tedalam cinta
1846,beda yg ngenalin yg ga gue tau yg gapernah nunjukin disosmed yg ngajarin gue cinta alam gue gabisa move on ampe he s the one
1847,milik cinta tak habis bagi kasih sayang tak lelah canda tawa hias cerita patri
1848,jaring mati ya tidak buka mobile jkn puskesmes trus piye tunjuk kartu elektoniknya kecewa
1849,yoongii kangen banget ampe atit nih akunyaa akirnya update uga putih yaa ga kamar keknyaa summer yaa sayang anet ama yoongii
1850,damai ku mata nyaman kau samping kau warna hari buat ceria sirna kau tinggalkn luka kau pergi bawa paruh jiwa pantas kau tuk ku tangis eeaa efekkebanyaknbacanovel
1851,ya allah udah lasut kemarin bangun jam kerja jam ingetnya kereta jam tau ya allah moga ga lasut jg h
1852,ketemu ganti nomor whatsapp gak save nomor w yg bikin w galau sampe skrng muka imutnya nampakin gitu aja senyum ngajak ngobrol ku buang muka rindu
1853,nyesel nonton film romcom the wedding planner matthew mcconaughey jaman muda buat bahagia tertawa halah baperlevelcupu ngayalbabu
1854,sore nyomay enak nih hq indosat m grafit building nd flor
1855,sumpah suparmannyah ganteng bingit besok mesti nonton man of steel
1856,fadli zon dasar tak bibit teroris indonesia kelompok ngaceng kuasa jual ga
1857,hehe yaudah sabar aja anak nama iya si ya ka
1858,selamat buku
1859,terima kasih kakak cantik oktakenza hadiah handuk nutriclub y lucuu gambar beruang moga lancar rejeki kerja y aamiin peluk sayang utk anteu oktakenza
1860,moga lancar sukses shownya
1861,orang hak bicara agama koruptor kalo ketangkep sidang langsung ganti tampil jilbab pake peci pake baju koko dll maling dadak religius
1862,berangkat pagi ngajar ampe jam lgsg cus kampus sen gojek kali krn jauh dr sekolah halte busway trs panas terik macet jln lg bnyk tilang tj alhamdulillah dpt duduk jam jalan mac
1863,tega sih bicara nya kaya
1864,congratulations on your st holly communion xellent mommy papa ompung unty tulang bou uda amp
1865,gak si ego u kurang dikit w gabisa kalo gin minimal sampe kerja kelar aja abis u slamanya gamau ktmu w jg gapapa
1866,self titled - bin idris q tau mz haikal cs jago bgt bikin ambience jd nada sigmun album w kaget lagu sm ambience mv nya bener persis sm yg gue bayangin pas denger lagu keren w suka lagu wangi calm water rebah
1867,salah efek rapi bom orang bikin event negara takut jogja indonesia event internasional negara konfirmasi takut rapi teror moga rapi lekas reda moga ngga bom
1868,alhamdulillah sehat sempat ukir kenang kisah hidup jadilebihbaik bijak sedia sosial dukung koneksi internet lancar
1869,karna siang lapar mandi pagi ku uji kemultitaskingan masak mie mandi nyalain kompor masukin telor mie ku mandi beres mandi mie beres
1870,bilang munafik
1871,peng stalk akun twitternya juned memori sma kyk otomatically re-play in my brain kangen kangen isi kangen ketawa ketiwi kantin trs nongkrong hums delima hums msg anggota mak
1872,enak nih at ketupat padang alam saiyo
1873,an huh benci ming benci a
1874,rumah bawa kaya keong haha maksud alamat ka kasihan suruh bawa - - tepyhand temenya
1875,bm tidak nilai gaji tabung merid hahaha
1876,coba freeman mask lemonmint sumpaah muka enak beett kek adem lucu gmn gtt karna mint nya tp enak bet sih wkaka
1877,sumpah nih idola dewasa bgt alesannya ngidolain bangga bgt idola kayak sayang deh sm ldy semangat ya jaga sehat love you soo much much much much more
1878,nisanya cimit-cimit gak ngerti arti effort tapi klean semuah membuatkuh bangga baru lulus skrng pen bgt sembur satu pake jampe-jampe jaga semangat juang tengah badai hidup
1879,sbyudhoyono jiwa nasionalisme pimpin indonesia kerit bukti kuat tegak hukum tidak adil anggota dpr korup
1880,bupati purbalingga jawa tasdi pecat pdi juang pecat nyaleg bebas aneh bin ajaib
1881,selamat ibs kaka wakakakak
1882,lebay tidak urus agama tapi murni orang mongol satu dunia bawah khan agung
1883,gw suka gw ktmu gw ntn konser sndrian no prob yg dalem gw have fun
1884,elaah serius blek org pinter gak pinter klo udah ya pinter tugas ajar gak doi
1885,btw doa restu orang tua emang giling ya pas udah mentok nyari literatur tambah nemu aja rumah kemarin udah panik kudu mesen banyumas berkah ramadan
1886,nya sakit diselingkuhin hahaha
1887,pusing guweh
1888,sebenernya ga salah salah moodku ga bagus ga bener aja moodku yg suka ubah
1889,talitaleoni norak tau jokowii busway make gas aje pake naikk siaull tuhh
1890,rindu penjara betah dekam dalam coba bebas kutu buru laju degub jantung
1891,ajar agama yg tuntas jd nga ngarang hidup isa alquran trus lu jelekin isa baca alquran ga
1892,cinta alas senyum pagi
1893,yeay makasih xi kramat jati indah plaza
1894,name
1895,- -- - moga lebaran gembira menpar antusias harap program bazarpesonamudiklebaran
1896,lahir terima kasih ka tulis baik saat lahir this word never old
1897,ngeri popok seklai pakai picu utama infeksi salur kencing lengah praktis popok pakai tak perhati bahaya dekat si
1898,iya sayang ya
1899,air manggis mati sore gak info udh lapor dr sistem gak ganggu tapi air mati ah serasa hidup alam gaib
1900,lu kaget knp gua sayang lu gua jg gatau wkwk gua putus yekan tapi lu tau deket udh udh tuker pikir dapat gua tuker asa
1901,tamu terimakasih acara mohon maaf mention tidak gua satu jauh limit terimakasih selamat malam salam sayang
1902,moga cepat meried  amin
1903,mami kanya tuh asa kalem kesini amberegul emeseyu aja low asik rame wkwkkwkw pokoka sayang mami
1904,ey --
1905,ngurusin neraka orang bikin hastag calonpenghunineraka sholatlu bolong bolong al quran mu simpan rapi almari uang kurang sedekah pikir
1906,salah cari benar bijak basis suporter jg tmbah provokator yg anjing pantangmunsur jakmania
1907,pahit pahit pahit audit atas kepala tidak kutik pahit pahit pahit
1908,elu teh asumsi guw mah kacang kulit maksud hayo maksud loo
1909,makan ah stres at bakmi jogja mangun roso
1910,tatkala semesta ciut sosok makhluk tatkala sosok makhluk luas jangkau tuhan cinta
1911,halaman amat- -wkwkwk b
1912,ngga sih ngerasain gmn telpon sm orang jam videocall malam share with them siapa luang nanya how was ur day sibuk apa
1913,pulang cepat mampir yey facial time klinik med s beauty
1914,jujur alami jenuh zona jenuh hari orang yg cuman aja obrol yg aja itu aja
1915,gue emang cuek sih bgt bgt tp kl yg risih gak nyaman ya hati aja pokok sampe gue ajak nongkrong breng
1916,hah mbak gosip
1917,hallo indohome msh pakai serius bisnis telekomunikasi asal uang masuk sdh minggu gak nyala mau gimana
1918,hahaha lha die gak ngomong tuh orang foto ragu manusia patung sempet niat pencet hidung hahaha tapi tinggi
1919,iya moga karya baik mu skripsi mu lucu mu tapi harap sembuh nold
1920,setujuu setan yg ber-sorban ngaku ulama hadits yg di-ucapkan hadits palsu
1921,rumah kotor jam ibuk d rumah mikir ohh dirasain mamak kalo rumah beranta i should give her a big thank for make me comfort at beautiful home
1922,ngomong gin biar sukses kayak masuk sma ken ambil jurus ips tapi paksa masuk ipa anak salah jurus gimana gak enak
1923,binasa kayak sih d cangih mah wen mah kyakariel wkwk cangih
1924,kl gabisa ngurus anak gausah anak sih ya allah kasi bgt gue gak tega anak siksa kayak gitu gue kl udah anak gue sayang banget kenapasih keras anak titip allah jaga kl salah ya kasih tau
1925,yg ane dapet ginian deket cm km argo rb bayar rb cancel kasi udah nunggu gada yg iya gada yg driver nya kalo kyk gin cs nya
1926,gua doang yg ngakak nonton sma ali mochtar ngabalin hahaa simpul wkwkk bang karni ilcbpip
1927,rt gimana pilih tahan meski jalin hubung dg yg ngatain bodoh tapi takut dosa
1928,kau tak ganti kau nanti tak ku lepas pegang tangan jatuh cinta kali indah
1929,polisi lintas kerja nya enak deh ngeliatnya
1930,alhamdulilah kabar bahagia
1931,sayang kayak cinta bikin kecap bango malika sayang sayang abalnya user fromyg antek sayang sampe kaum misqueen
1932,jd cerita adekku pinjem buku paket mantan kk kelas yg udh lulus gak sengaja nemuin kertas nyelip salah halaman pas adekku baca bilang eh mb surat cinta trs ku baca dgn suara
1933,innalilahi wainnailaihi rajiun moga amal ibadah beliau diterimah diridloi allah swt moga jeblos ustadz abb hidayah allah swt ganjar yg timpal
1934,kaum kampret tetep mikirnya balik kampret pohon wtp yg wtp goblog ditunjukin
1935,anak tapi ngompol iyeuh
1936,jelek gigi bal haha jelek sifat eys kya binatang haha
1937,lamban jalan terik siang perut tahan walau izin makan gin banget ya nggak puasa serasa puasa sahur temen kantor puasa
1938,aduh lelah
1939,woah urus fitnah dimusuhin bikin gamau sekolah gara gaada yg temenan trauma minggu malam besok pagi sekolah bikin malu depan orang lewat
1940,pusing qlo gin pilih qlo gin at pt airmas asri
1941,pengin gue bilang heii lo tuh nyaplok duit hak orang ga lo pengin gue ingetin iur bpjs sekian layan dibantuin iur serta mbok
1942,hah yg kemarin masalah gitasav sexual harrasment gitasav tristan sih udah bener yg masalah merespon helm those are two different cases kayak ya yg salah paham kmrn yg kontra sm gitasav case
1943,tuh gua digituin pas kalo ketemu apsara awat gendut aja sih senyum aja iyain aja dalem hati bacot lu anjing
1944,gilir lantai produksi mastiin nanyain langsung tulis digangguin dimintain foto yaampunn mas mas pusing akutu ken cepet kelar jogja gin mmbbzz
1945,alhamdulillah ala kulli haal jazakumullah ntk arief basyit bimbing arah coret revisi omel dsb semester sehat ya tetap inspirasi latepost
1946,otak kalo bego apa posisi apa gelar bego hrsnya otak isi ilmu tahu isi maaftai
1947,ada temu presiden happy hati teman kunjung blukusan dada masyarakat tulis lagarde status twitter-nya jokowiperiode
1948,bayar upah pkt ds madurejo pasirian lumajang masy senyum bahagia padatkaryatunai tppijatim tppilumajang
1949,xl parah banget no service mele -- sma pelita rawamangun http tcomknjqxh
1950,bahagia sederhana lihat paoah akrab telfonan mertua w at vina s crib
1951,donor darah rutin guna lho tapi guna orang butuh
1952,malam malam makan efek perut kunyel kunyel ken isi ya kayak gin nikmat wae yo anakperantauan anakkost maklumlahyo
1953,telkomsel bikin tekor http tcowyfgpltwb
1954,selamat tanggal mas makasih jugaa sabar sabar teruuss aku capek capek ingetin ya sayang kamuu
1955,hi hi biar kece join quiznya w yuk gift bowler hat tidak join tidak gaul
1956,gak jelasin bang biarin aje yg cari berita udah jelasin gimane kronologis nye orang bantul nye emang aje otak nye yg pade lola
1957,harga sbg sayang dunia akhirat
1958,microsoft microsoft windows gagal windows gagal tunggu canggih windows
1959,mundur penghianatan belakang pagar tribun suara bangkit semangat main lapang suara
1960,ih kaya anakanya gadun
1961,nungu jam kuliah -- kfc plaza pondok indah
1962,semangat jalan juang orang tapi ya
1963,cinta cinta sayyidina ali karromallahu wajhah tidur ganti rasulullah
1964,kaga kemaren -- payah tuh bocah
1965,selamat jalan adik hidup tinggal allah inna lillahi wa inna ilahirojiun
1966,and u to baby avanya cantik ms
1967,hati yg sakit sakit buat oranglain sungguh sakit marah ego kecendrungan salah orang
1968,tidak enak bada pulang tapi kerjan ya
1969,ramah apa orang gakbisa nama tidak jutek tidak suka ya gaksuka maaf gakbisa munafik
1970,tunjukin barbuk asn masalah ganti sodorin kliping koran udah pantes gubernur magang
1971,modal walikota solo bgmn bs takluk belantara jkrtadan susul bs takluk nusantaradia dukung taipan media sosial mustahilkonsekwensi komando taipan
1972,bicara mafdehrt susah teman artis mah tl mandek twitnya
1973,naek gojek mas gojek gabisa ngomong dengar ganggu tapi usaha kerja keras meski milik kurang pantas keluh syukur yg tuhan
1974,gue jalan aga rame orang jual gua liat yg dagang baju baju tulis gantipresiden gila mesti ga sih sampe kaya gitunya kadang gua bingung ya ama orang indonesia ga syukur
1975,senyum walau paksa kau khianat sahabat janji sumpah setia kau sdg lihat betapa bangsat jauh hati sayang
1976,malam cerita bagi cerita kawan sma bahas absurb serius sampe cinta serasa sma udah kerja tapi umur tua jiwa njay
1977,lelah nih
1978,hati serah hati tanda tulus cinta
1979,tolak -cargloss -nutrifood -propan -bi -forisa -berlico -cantik jelita yg sakit krn cuman shift yg bom tabah tuhan
1980,ciee uda dm begitu ciee bilang gitu mba via vallen ciee iri gadapat dm main bola dilecehin
1981,temen yg udh lma ngga ketemu main kedai pd bilang lau gemuk bray ya gue si ngerasanya gitu ngilangin bosen pas sepi si gg ngemil tapi minum manis aje yak tp ujung suka gg enak makmur ni traktir martabak suek
1982,engap bingung duduk mana penuh at stasiun sudirman
1983,kapook ga gw ketemu kumpul smsepupu bangsaat anjrit tipu korup aja belagu sirik dengki anjiing lo ga lg mampus lo liat aja rmh cicil hasil nipu sampe liatin aja hahaha god never sleep
1984,liar kalah babs eh kabur haha cewek liar haha
1985,berat badan kg minder takut bully takut yg bilang cantik langsing c a n t i k takut bilang gapura camat janganbullyaku
1986,sial nya ning naekin kereta malam ya si biar y
1987,gila kemaren man of steel nya bgs bet
1988,nyes kawin kawin radikal takut teroris liberal takut darah halal gimana ya
1989,cinta cinta butuh tetapi makna sejati butuh cinta
1990,zaman sd temenku cowok nih salah satu suka main sampe desa seba nyebarang kali wkk suka bikin prakarya berantakin rumah sampe jual lotre yak wkk pen ngaqaq inget
1991,oke bngkus cacing ya heheh makasih aip kado nya p aip selamat umur cumi wis
1992,ndak mikir besok pimpin mikir sahur makan aja kalo harap dapet takjil saur on the road fix nggak sok koar koar deh gonta ganti pimpin xixixi
1993,liat temen-temen lulus nang haru neng aja liat orang lewatin fase sulit hidup lengkap pake rintang uniq bgt maaf yah temen yg pas sidang ditangisin trus bilang gue sedih tinggal klean
1994,bikin surat hilang hari habis dateng dukcapil dibuatin suket nya usaha masak udah bilang ngurusnya ga kalo bener niat hehe
1995,happy mansive daddy udah aja untung banget dapetin daddy makasih udah jalan daddy udah senyum sayaangg banget daddy ga ngerti sayang nya gimana inti i love you
1996,tapi lali loh oh lali cit kaya cup -- oh
1997,lelah
1998,nama hijrah orang pindah tempat yg kalo rizieq orang yg buat buruk lari hijrah negara orang
1999,ndk miss semangat bawa konser ya terima kasih prjuangannya semangat miss tunggu
2000,foto portrait wajah barusan aja pas motret-motret tugu ketemu ama bang ekoprayogo ahai tugu yogyakarta indonesia
2001,tepuk tangan ye yes hp nya ramai gara syifasn
2002,ubah tidak
2003,selamat malam sayang lupa ingat lupa mantan gimana lupa nafas nama lupa minum air putih me-rasa jg uras tenaga selamat malam
2004,kamera hp hue cacat nih tidak bagus
2005,info nih kendara arah pondok gede taman mini padat rayap pinang ranti y madet
2006,bahagia ya ga sih jd ngajak org ngumpul org yg tolak bahagia ga ikud ngumpul gitu aja sih hehe
2007,bayangin ya klo ga suka ama paksa suka sih duh mah ga kaya gtu ga drama ga demen ya gak biarpun bnyak duit mah klo ga suka mah ga suka aja iya gak sih
2008,banjir lage macet parah sparman banjir gua nge tweet gak banjircpd jokowi dki
2009,catet lokasi ya moms lapang kostrad jalan sultan iskandar muda jaksel lokasi yuk mari rapat you there
2010,kang mern teh kampret jelek alusnya hehehe
2011,ah kesal sering apa sakit tidak marah pada
2012,ya allah tular orang genre musik a kek giniehh tp lucu jg sih lagu bagi emang manjahh pingin manjahh
2013,keren banget film coboy junior the movie asli keren abis coboyjr iqbaale bastiansteel teukurizky alvaromaldini
2014,keledai bilang bodoh jato lobang yg parah keledai bikin emosi aja ngebayangin besok
2015,gilaa pake indosat kenceng bgt internetannya at madya s room - kostaann http tcolcgqbeb
2016,jahat ya jahat -
2017,selamat pagi blora
2018,nang ngeliat adan kaya gin
2019,yha bener bih ko ernest nabung min banget jt kulyah cyn berat sih tp biasa oh ya gaya hidup ngaruh nih untung gak suka nongki haha
2020,tidak tanggap akun kait putus report feed instagram well feed report hapus ig im happy because instagram concern about copyright issue
2021,cewek lesbong - - haha ya cowok perek curhat nih cari cewek kaya cari gore
2022,me-manage nih hrus bner filter yg jdi prioritas kalo management nya oke hidup jadilebihbaik
2023,jujur sedih gak nurutin ambisi dipengenin tapi emang ajar ikhlas ridho benar serah tuhan kudu legowo
2024,gatau suka banget baca berita jokowi-ahok kagum
2025,ehm enak deh
2026,mana cewek posisi gak ngenakin pergi tapi sayang tahan tapi sakit hati gak enak
2027,selamat sore lavar
2028,tidur ya kakak hati tidak sombong
2029,terimakasih kenan hadir buka merdu lantun suara azhan dengar arah mushola ucap sapa selamat buka puasa teman bukber
2030,sepi sebal males kesal sesak twiter huahaha
2031,bilang milih sopir mobil bener bawa masuk jurang disopirin orang hafal jus orang sim a jam terbang
2032,cinta bisa bisa jaga bisa jaga
2033,semangat friday
2034,makasih deh get well soon kaocha ngantuk capai gel mual pusing muak pft
2035,cinta cinta suci cinta rasul cinta mulia cint tuhan cinta agung
2036,jaya polres bogor kota indah kota bogor nan rapi
2037,besok libur win besok fre d
